1.1734e+05,1.2e+05,2662,3,394
631,5649,5018,1,395
5789,13491,7702,2,395
13543,15324,1781,1,395
15415,16765,1350,4,395
16850,23779,6929,5,395
23827,25957,2130,1,395
29467,30856,1389,4,395
30921,41442,10521,5,395
41558,44168,2610,3,395
44259,48233,3974,5,395
48298,51389,3091,6,395
51480,58778,7298,5,395
58843,61375,2532,1,395
61441,63610,2169,4,395
63700,76844,13144,6,395
76934,85506,8572,5,395
87583,90778,3195,5,395
90849,93200,2351,1,395
93277,1.0472e+05,11441,5,395
1.0491e+05,1.0853e+05,3623,3,395
1.0865e+05,1.1659e+05,7946,5,395
1.1673e+05,1.2e+05,3269,3,395
90,2340,2250,3,396
2500,5954,3454,1,396
6045,8795,2750,3,396
8840,12159,3319,4,396
12272,24840,12568,2,396
24953,27521,2568,1,396
28339,29612,1273,4,396
32259,37895,5636,4,396
37997,48250,10253,5,396
48405,52080,3675,3,396
0,3754,3754,3,397
3803,6081,2278,1,397
6131,8409,2278,5,397
8475,18710,10235,3,397
18829,22747,3918,2,397
22861,29189,6328,3,397
29262,31820,2558,4,397
31910,37041,5131,3,397
37089,38385,1296,2,397
38483,46663,8180,3,397
46745,49892,3147,4,397
49981,53079,3098,3,397
53278,55276,1998,5,397
55358,66160,10802,3,397
32,1065,1033,3,398
1098,5540,4442,1,398
5557,7803,2246,3,398
7868,10344,2476,1,398
10393,13524,3131,4,398
13589,19031,5442,3,398
19114,23229,4115,2,398
23327,26639,3312,1,398
26770,31704,4934,3,398
32672,36065,3393,3,398
36130,37409,1279,1,398
37967,55617,17650,3,398
55671,57015,1344,4,398
57056,65560,8504,3,398
554,5567,5013,1,399
6851,10040,3189,4,399
10086,11438,1352,6,399
11593,21175,9582,5,399
21267,24413,3146,6,399
24481,27076,2595,5,399
27095,30028,2933,6,399
30094,33108,3014,5,399
33148,35972,2824,6,399
36080,42634,6554,5,399
45512,53113,7601,6,399
54251,59666,5415,3,399
59748,64665,4917,5,399
68901,75059,6158,2,399
75189,78432,3243,3,399
78492,87851,9359,5,399
91445,97778,6333,6,399
97821,1.172e+05,19375,3,399
1.1812e+05,1.1997e+05,1851,3,399
33,13833,13800,1,211
14433,17700,3267,4,211
17833,27266,9433,5,211
31132,36599,5467,4,211
36848,42160,5312,6,211
1200,4060,2860,1,220
5200,6300,1100,1,220
8760,11140,2380,4,220
11280,17020,5740,2,220
17300,19440,2140,5,220
19560,20880,1320,1,220
21090,22470,1380,4,220
22600,24840,2240,5,220
25160,27610,2450,6,220
28480,32590,4110,5,220
32740,34520,1780,6,220
36360,40360,4000,1,220
42050,44710,2660,4,220
44810,46020,1210,3,220
47170,50490,3320,4,220
50540,57440,6900,3,220
57520,65280,7760,5,220
65390,68190,2800,4,220
68240,90280,22040,3,220
148,8382,8234,1,212
8744,9957,1213,3,212
10042,34768,24726,5,212
36956,50680,13724,5,212
50871,53233,2362,6,212
53403,54935,1532,3,212
55020,58084,3064,1,212
58286,61137,2851,5,212
61255,68574,7319,6,212
71021,74999,3978,3,212
75062,82339,7277,1,212
83063,90318,7255,4,212
90446,95063,4617,5,212
95169,1.0374e+05,8575,3,212
1.0383e+05,1.0883e+05,5000,5,212
1.0902e+05,1.1991e+05,10894,3,212
1180,7508,6328,1,213
7573,8803,1230,4,213
8852,20144,11292,2,213
20194,21295,1101,1,213
21390,26243,4853,4,213
26316,27414,1098,1,213
27479,33004,5525,4,213
33085,67619,34534,5,213
67671,68721,1050,1,213
68794,69860,1066,3,213
69941,73782,3841,5,213
73820,86992,13172,6,213
87135,1.0908e+05,21943,5,213
1.1211e+05,1.1636e+05,4246,6,213
787,4297,3510,1,214
4319,8829,4510,5,214
11276,17446,6170,2,214
19211,22360,3149,1,214
22455,26455,4000,5,214
26572,28508,1936,1,214
28636,30891,2255,4,214
31029,32880,1851,1,214
32901,34007,1106,3,214
34082,60403,26321,5,214
60530,66126,5596,3,214
66296,72232,5936,5,214
72381,76440,4059,3,214
568,8295,7727,1,215
14977,18886,3909,2,215
19033,20351,1318,3,215
20476,21930,1454,1,215
22009,24737,2728,4,215
24838,27520,2682,3,215
27644,30258,2614,5,215
30327,36428,6101,3,215
36493,37579,1086,6,215
37671,39585,1914,3,215
39646,49913,10267,5,215
50049,51345,1296,3,215
52678,58506,5828,6,215
58622,60203,1581,5,215
60282,61615,1333,6,215
61694,65238,3544,5,215
65348,66966,1618,3,215
67052,68866,1814,5,215
69148,70705,1557,6,215
70803,76300,5497,5,215
76421,83026,6605,3,215
83124,87667,4543,6,215
88074,91431,3357,6,215
91566,99966,8400,5,215
1.0031e+05,1.0859e+05,8277,3,215
1.0871e+05,1.1015e+05,1444,1,215
1.1021e+05,1.1216e+05,1946,4,215
1166,14907,13741,1,216
15647,18277,2630,3,216
18350,22628,4278,4,216
22702,27498,4796,5,216
27572,32239,4667,3,216
32303,33481,1178,5,216
33516,40683,7167,3,216
40756,46219,5463,5,216
46311,51348,5037,3,216
51449,53098,1649,5,216
53208,59840,6632,3,216
58,1588,1530,3,217
1700,5080,3380,1,217
5135,8189,3054,4,217
8256,14269,6013,5,217
14323,23945,9622,2,217
23999,25918,1919,5,217
26070,27689,1619,1,217
37566,42364,4798,5,217
42404,50549,8145,3,217
50594,55743,5149,5,217
55782,82418,26636,3,217
388,2555,2167,1,218
3518,7685,4167,1,218
7722,8729,1007,4,218
8769,9945,1176,1,218
10025,11444,1419,4,218
11511,14592,3081,2,218
14679,15990,1311,6,218
16056,20138,4082,2,218
20184,21252,1068,6,218
21305,22454,1149,2,218
28507,29762,1255,1,218
29789,31667,1878,5,218
33113,37329,4216,4,218
37389,40065,2676,2,218
40139,43909,3770,5,218
43990,48719,4729,5,218
48820,50022,1202,1,218
50103,58101,7998,5,218
58176,59324,1148,3,218
59918,60959,1041,3,218
60998,66403,5405,5,218
66422,70650,4228,3,218
70758,81650,10892,5,218
81743,93000,11257,3,218
63,1191,1128,3,219
1297,3361,2064,1,219
3404,4553,1149,3,219
4617,6404,1787,1,219
6489,8021,1532,4,219
10404,13765,3361,5,219
13808,21446,7638,2,219
22403,26212,3809,1,219
26318,28807,2489,3,219
28955,30977,2022,4,219
31040,33402,2362,1,219
37170,39317,2147,3,219
39338,47147,7809,5,219
47253,52640,5387,3,219
327,4704,4377,3,221
9622,11229,1607,3,221
11269,14163,2894,2,221
14219,17531,3312,5,221
17571,21506,3935,1,221
23185,27546,4361,6,221
27619,31471,3852,1,221
31569,33602,2033,3,221
33658,37901,4243,4,221
37936,48500,10564,5,221
50603,55937,5334,3,221
57048,61680,4632,3,221
1537,15567,14030,3,230
15656,20939,5283,1,230
21014,26074,5060,2,230
26358,27566,1208,1,230
27618,28752,1134,4,230
28865,35387,6522,5,230
35492,37970,2478,6,230
38052,39366,1314,5,230
39403,40432,1029,6,230
40493,44493,4000,5,230
44531,46501,1970,6,230
50434,54157,3723,6,230
54288,59273,4985,5,230
59430,67244,7814,6,230
67285,69211,1926,3,230
69316,71062,1746,6,230
71283,72343,1060,1,230
72391,80042,7651,6,230
81432,85565,4133,6,230
86776,88761,1985,3,230
88925,98452,9527,6,230
1.0357e+05,1.0701e+05,3441,1,230
1.0709e+05,1.0988e+05,2791,4,230
1.0999e+05,1.2e+05,10015,3,230
700,15754,15054,3,222
16614,18332,1718,3,222
18806,20560,1754,3,222
21894,23175,1281,3,222
23300,25899,2599,1,222
26082,29649,3567,5,222
31715,34148,2433,3,222
34314,36381,2067,6,222
36766,44263,7497,3,222
45210,55333,10123,3,222
55564,73621,18057,5,222
76700,79590,2890,3,222
82891,86522,3631,1,222
87118,92469,5351,4,222
92609,98732,6123,2,222
98854,1.0168e+05,2824,5,222
1.0345e+05,1.0598e+05,2533,1,222
1.0661e+05,1.1086e+05,4259,3,222
1.1097e+05,1.1434e+05,3369,5,222
1.1458e+05,1.2e+05,5422,3,222
14,1328,1314,3,223
1358,2417,1059,1,223
9925,15462,5537,4,223
18014,28439,10425,2,223
28517,34541,6024,1,223
34626,37671,3045,4,223
37723,39037,1314,5,223
39119,41194,2075,2,223
41209,42477,1268,5,223
45149,46313,1164,1,223
46462,49014,2552,3,223
50224,52328,2104,3,223
52359,58314,5955,5,223
58389,66720,8331,3,223
105,2052,1947,3,224
2087,7403,5316,1,224
7491,9684,2193,4,224
9736,15701,5965,2,224
15744,17130,1386,1,224
19095,23235,4140,3,224
23297,27016,3719,4,224
27428,32937,5509,3,224
33050,34577,1527,5,224
34681,37880,3199,3,224
659,5863,5204,1,225
5954,9272,3318,3,225
9318,11295,1977,4,225
11386,17500,6114,2,225
17636,18681,1045,3,225
18873,20090,1217,4,225
20418,22986,2568,3,225
23099,26431,3332,4,225
27280,29707,2427,5,225
32708,36680,3972,3,225
875,5175,4300,1,226
5250,11900,6650,2,226
13875,18825,4950,4,226
20375,22350,1975,1,226
22475,24700,2225,3,226
27325,28850,1525,1,226
29000,30100,1100,3,226
30166,31450,1284,4,226
31533,32544,1011,6,226
32594,37102,4508,5,226
37224,41960,4736,3,226
88,16205,16117,3,227
16337,19278,2941,2,227
19323,51513,32190,3,227
51764,55911,4147,5,227
57676,94622,36946,3,227
94940,1.1162e+05,16677,5,227
1.1179e+05,1.1576e+05,3971,6,227
1.1606e+05,1.2e+05,3942,3,227
2092,3722,1630,3,228
3740,8870,5130,1,228
9685,11500,1815,4,228
13870,15444,1574,3,228
15463,20055,4592,2,228
20139,23768,3629,5,228
23833,28888,5055,1,228
28943,32277,3334,4,228
32379,43334,10955,5,228
43458,60741,17283,6,228
62052,75473,13421,6,228
75586,78753,3167,3,228
78826,82104,3278,5,228
82178,84720,2542,3,228
1225,6100,4875,1,229
6175,9950,3775,4,229
10139,14314,4175,2,229
15925,19913,3988,6,229
20001,24325,4324,3,229
26025,29625,3600,2,229
29775,31575,1800,1,229
35800,38100,2300,4,229
38163,42438,4275,6,229
42563,44888,2325,3,229
44913,49238,4325,6,229
49338,55238,5900,5,229
55351,57451,2100,3,229
58789,61214,2425,3,229
61339,68214,6875,6,229
69625,71875,2250,3,229
72014,86664,14650,5,229
86752,91427,4675,3,229
91502,1.0185e+05,10350,5,229
1.0282e+05,1.0887e+05,6050,3,229
1.089e+05,1.1365e+05,4750,5,229
1.1374e+05,1.1557e+05,1825,1,229
1.1572e+05,1.2e+05,4284,5,229
1680,7723,6043,1,231
7765,18191,10426,2,231
18255,20531,2276,1,231
20595,22446,1851,3,231
24063,25616,1553,3,231
25765,27233,1468,1,231
27361,31403,4042,3,231
31605,36222,4617,4,231
36328,39562,3234,5,231
39721,44640,4919,3,231
1521,4042,2521,1,240
4084,5872,1788,3,240
5936,9914,3978,4,240
10000,19744,9744,2,240
21478,23010,1532,1,240
23063,24340,1277,3,240
24456,25563,1107,4,240
25615,27445,1830,1,240
31212,34170,2958,4,240
36659,37978,1319,6,240
38042,39148,1106,3,240
39215,40337,1122,6,240
40376,41444,1068,3,240
42449,51217,8768,3,240
51393,54229,2836,5,240
54581,59920,5339,3,240
58,2176,2118,3,232
2294,4088,1794,1,232
4205,9852,5647,3,232
9911,22617,12706,2,232
22764,33852,11088,3,232
38176,50120,11944,3,232
16,1049,1033,3,233
2032,6655,4623,3,233
9114,11114,2000,3,233
18508,20007,1499,1,233
20105,21728,1623,3,233
21809,24383,2574,4,233
25268,26645,1377,3,233
29111,33275,4164,3,233
33365,34889,1524,1,233
34938,37069,2131,3,233
37175,40224,3049,4,233
40313,41592,1279,3,233
42157,43616,1459,3,233
43697,44845,1148,1,233
44918,46918,2000,4,233
47049,52160,5111,3,233
46,1203,1157,3,234
1281,3125,1844,1,234
3171,4187,1016,3,234
4218,5515,1297,1,234
5546,9281,3735,3,234
9390,20378,10988,2,234
20640,23093,2453,1,234
26342,30197,3855,3,234
31765,33792,2027,5,234
33885,38800,4915,3,234
185,2518,2333,3,235
2555,4777,2222,1,235
4869,7147,2278,4,235
7222,8944,1722,1,235
9000,11796,2796,4,235
11888,14759,2871,3,235
14869,17629,2760,2,235
17703,19629,1926,3,235
21916,24398,2482,3,235
24444,26518,2074,4,235
26564,28342,1778,6,235
28481,31999,3518,5,235
32120,35823,3703,3,235
37091,47640,10549,3,235
1222,5259,4037,1,236
5370,7074,1704,3,236
7185,12703,5518,2,236
16222,17259,1037,1,236
17481,18555,1074,3,236
20555,22888,2333,4,236
23481,25074,1593,1,236
25184,32333,7149,4,236
32480,35240,2760,3,236
127,3276,3149,3,237
3319,6436,3117,1,237
7755,11414,3659,4,237
11467,18669,7202,2,237
22478,25191,2713,1,237
25260,26260,1000,3,237
27837,29273,1436,3,237
31326,32401,1075,3,237
32467,34925,2458,5,237
34989,42800,7811,3,237
50,4725,4675,3,238
4825,7100,2275,1,238
7175,10650,3475,3,238
10750,16900,6150,2,238
17000,19100,2100,4,238
19288,20288,1000,1,238
20426,21701,1275,3,238
24714,31214,6500,3,238
31275,35100,3825,4,238
35600,40080,4480,3,238
68,1272,1204,3,239
1272,5659,4387,1,239
7681,9545,1864,4,239
9545,16772,7227,2,239
17204,19318,2114,1,239
19385,22953,3568,4,239
23703,29225,5522,5,239
29316,78032,48716,3,239
78158,80635,2477,1,239
80702,83886,3184,4,239
83940,91031,7091,3,239
91178,95791,4613,5,239
95836,97222,1386,1,239
99744,1.0138e+05,1637,1,239
1.0378e+05,1.0657e+05,2796,3,239
1.0666e+05,1.0916e+05,2500,5,239
1.0931e+05,1.1038e+05,1068,3,239
1.1045e+05,1.2e+05,9554,5,239
88,1794,1706,3,241
1882,8705,6823,1,241
8823,12617,3794,2,241
14382,15705,1323,3,241
15794,17029,1235,1,241
17411,20970,3559,4,241
21103,23132,2029,1,241
23338,26514,3176,4,241
26618,29618,3000,5,241
31735,36800,5065,3,241
32,1065,1033,3,250
1098,4737,3639,1,250
4754,10540,5786,3,250
10639,17557,6918,2,250
17663,20204,2541,4,250
20302,21482,1180,1,250
21556,23261,1705,4,250
23383,30645,7262,5,250
30727,31792,1065,3,250
31873,34791,2918,6,250
34864,40078,5214,5,250
40167,49280,9113,3,250
90,2375,2285,3,242
2431,4670,2239,1,242
4704,9988,5284,3,242
11840,13442,1602,6,242
14329,16522,2193,5,242
16612,17953,1341,1,242
18010,31238,13228,2,242
31340,38737,7397,5,242
38805,43328,4523,1,242
43397,51125,7728,4,242
51170,52329,1159,3,242
52380,55925,3545,5,242
56021,60010,3989,1,242
60113,61261,1148,5,242
61317,63794,2477,4,242
63914,72227,8313,2,242
72266,73573,1307,3,242
73708,74658,950,6,242
74975,76075,1100,3,242
76175,77500,1325,6,242
77650,79675,2025,5,242
79852,81816,1964,3,242
81897,83306,1409,1,242
83334,84334,1000,3,242
84408,91310,6902,5,242
94517,1.2004e+05,25523,3,242
40,14720,14680,3,243
14800,16060,1260,1,243
17080,18680,1600,3,243
21710,22950,1240,3,243
23040,25060,2020,2,243
25120,26140,1020,3,243
26200,31380,5180,1,243
32280,35620,3340,3,243
35750,38610,2860,4,243
38990,56720,17730,3,243
15,1343,1328,3,244
1390,3765,2375,1,244
3828,6656,2828,3,244
8078,11218,3140,3,244
11280,16937,5657,2,244
17006,22006,5000,1,244
22076,23357,1281,4,244
24277,27137,2860,4,244
27871,35280,7409,3,244
150,1375,1225,3,245
1425,5200,3775,1,245
5325,6850,1525,3,245
6925,8100,1175,4,245
8175,14675,6500,2,245
14800,16725,1925,1,245
16775,20125,3350,5,245
20238,21250,1012,3,245
21376,22876,1500,1,245
22989,25364,2375,4,245
25464,37114,11650,5,245
37227,39377,2150,1,245
39515,42065,2550,6,245
42178,49753,7575,5,245
49853,76953,27100,3,245
77300,80100,2800,5,245
80363,82588,2225,6,245
83450,89440,5990,3,245
22,2204,2182,3,246
2272,5909,3637,1,246
8477,19681,11204,2,246
22886,24636,1750,1,246
25272,26317,1045,4,246
30089,34134,4045,3,246
34213,35372,1159,6,246
35485,36826,1341,1,246
36916,38598,1682,3,246
38813,42177,3364,5,246
42301,44392,2091,3,246
45912,51000,5088,3,246
25,1207,1182,3,247
1285,4142,2857,1,247
5454,8649,3195,3,247
8739,18713,9974,2,247
22298,23570,1272,3,247
23616,29623,6007,5,247
29779,32938,3159,3,247
37350,39545,2195,4,247
39635,42181,2546,1,247
42233,44857,2624,4,247
44934,46064,1130,2,247
46122,48096,1974,5,247
48181,51986,3805,1,247
52077,52882,805,4,247
52953,56732,3779,3,247
58623,62272,3649,6,247
62388,68804,6416,5,247
68856,71532,2676,3,247
71778,81752,9974,5,247
81869,83506,1637,2,247
83577,84836,1259,5,247
84888,85966,1078,2,247
86083,91896,5813,5,247
91999,95817,3818,1,247
95863,1.0041e+05,4545,4,247
1.0046e+05,1.023e+05,1844,1,247
1.024e+05,1.2004e+05,17638,3,247
35,19228,19193,3,248
19411,22499,3088,2,248
22595,25174,2579,1,248
30333,33235,2902,4,248
33284,34354,1070,5,248
34442,38372,3930,3,248
39526,63880,24354,3,248
28,1197,1169,3,249
1225,5309,4084,1,249
5352,6901,1549,3,249
9521,16654,7133,3,249
16742,20615,3873,2,249
20699,32528,11829,3,249
34240,35635,1395,3,249
35719,36803,1084,4,249
36888,42381,5493,3,249
43374,55560,12186,3,249
950,6975,6025,1,251
7100,12775,5675,2,251
15000,32550,17550,5,251
32813,40063,7250,3,251
40276,42176,1900,5,251
42314,52960,10646,3,251
957,4617,3660,1,260
4680,10404,5724,3,260
10468,16212,5744,2,260
17361,18478,1117,3,260
18594,21233,2639,4,260
22434,23455,1021,1,260
25380,31678,6298,6,260
31837,35859,4022,5,260
36050,38029,1979,3,260
38156,40986,2830,5,260
42135,44028,1893,3,260
44709,51964,7255,5,260
52112,65998,13886,3,260
66129,67236,1107,5,260
67416,72841,5425,3,260
72947,74628,1681,1,260
74734,76266,1532,4,260
77808,83120,5312,3,260
27,3459,3432,3,253
3513,8162,4649,1,253
9405,12783,3378,4,253
12810,17216,4406,3,253
17297,20513,3216,2,253
20621,24864,4243,3,253
25025,26323,1298,1,253
28606,35146,6540,3,253
37511,40781,3270,3,253
41970,56641,14671,3,253
56783,58621,1838,5,253
58675,63345,4670,3,253
63412,67899,4487,5,253
68046,75000,6954,3,253
54,1162,1108,3,254
1243,7297,6054,1,254
7432,10702,3270,4,254
10810,15351,4541,2,254
16432,20918,4486,3,254
22769,24931,2162,2,254
25025,30027,5002,3,254
30189,31243,1054,1,254
31335,34092,2757,4,254
34240,35240,1000,3,254
35375,40594,5219,1,254
40671,43509,2838,3,254
43644,44995,1351,4,254
45089,47513,2424,5,254
47642,59840,12198,3,254
953,6453,5500,1,255
6500,7500,1000,3,255
9000,10687,1687,5,255
10788,14593,3805,2,255
16420,22060,5640,2,255
22154,23419,1265,1,255
24325,26465,2140,4,255
27371,29184,1813,3,255
29378,31972,2594,5,255
32562,33671,1109,1,255
34760,40916,6156,5,255
42236,51336,9100,3,255
51497,58265,6768,5,255
58322,60665,2343,3,255
60750,66921,6171,5,255
67023,73482,6459,3,255
75291,76541,1250,3,255
76658,77845,1187,1,255
78040,80165,2125,4,255
80313,81484,1171,6,255
82687,83734,1047,3,255
83842,85046,1204,6,255
85733,90842,5109,3,255
92091,1.0936e+05,17269,3,255
1000,6756,5756,1,256
6891,13810,6919,2,256
14027,15810,1783,1,256
15972,17027,1055,4,256
17135,18513,1378,1,256
18621,22242,3621,3,256
22390,23606,1216,1,256
23714,25362,1648,3,256
25443,27416,1973,4,256
28729,35956,7227,5,256
36266,40680,4414,3,256
250,2150,1900,3,257
2275,8175,5900,1,257
8375,10850,2475,5,257
11075,13225,2150,2,257
13350,18475,5125,1,257
18625,20825,2200,3,257
20950,25525,4575,4,257
25650,33900,8250,5,257
34113,1.2e+05,85887,3,257
925,8222,7297,1,258
10147,11258,1111,3,258
14203,18833,4630,2,258
23259,25386,2127,1,258
25442,27887,2445,3,258
27951,34210,6259,4,258
34312,43360,9048,3,258
833,5333,4500,1,259
5407,7166,1759,4,259
9648,12074,2426,5,259
12222,16777,4555,5,259
16870,18722,1852,6,259
18824,26676,7852,3,259
26778,32277,5499,1,259
34777,37129,2352,4,259
37222,39203,1981,1,259
39314,50520,11206,3,259
173,3434,3261,3,261
5136,16863,11727,3,261
23272,27068,3796,2,261
27681,29522,1841,6,261
31998,33566,1568,3,261
37363,42838,5475,3,261
43030,49022,5992,4,261
49348,51211,1863,3,261
51426,52631,1205,1,261
52789,54903,2114,4,261
55198,57857,2659,5,261
57992,59424,1432,3,261
59560,60673,1113,5,261
60831,66240,5409,3,261
85,2510,2425,3,270
3319,11723,8404,3,270
12085,15255,3170,4,270
15308,16627,1319,2,270
16691,18499,1808,3,270
24127,26861,2734,1,270
26956,29616,2660,3,270
29701,32339,2638,4,270
32733,35796,3063,3,270
35955,38721,2766,5,270
38795,47880,9085,3,270
98,7147,7049,3,262
7281,8750,1469,1,262
8858,19499,10641,3,262
22796,26015,3219,2,262
26093,29312,3219,5,262
29421,32202,2781,3,262
32203,41796,9593,2,262
41843,43014,1171,3,262
43076,44498,1422,1,262
44624,48140,3516,3,262
49249,51405,2156,3,262
51484,53827,2343,1,262
53905,55327,1422,3,262
55390,57218,1828,1,262
57312,59718,2406,4,262
59749,60999,1250,1,262
61100,63444,2344,5,262
63576,68320,4744,3,262
80,12000,11920,3,263
13340,15240,1900,3,263
15360,20020,4660,4,263
20200,21940,1740,5,263
22040,25740,3700,2,263
25830,28370,2540,4,263
28580,30220,1640,6,263
30390,41290,10900,3,263
43740,58800,15060,3,263
86,12129,12043,3,264
12168,17701,5533,4,264
19895,25284,5389,2,264
26648,48987,22339,3,264
49025,51077,2052,5,264
51174,56000,4826,3,264
81,4216,4135,3,265
4324,5729,1405,1,265
5810,8891,3081,3,265
8940,15060,6120,4,265
15140,19620,4480,5,265
19710,29510,9800,2,265
29660,33020,3360,5,265
34250,36210,1960,3,265
36340,38040,1700,1,265
38120,43940,5820,3,265
44040,45540,1500,4,265
46730,50230,3500,5,265
50410,55920,5510,3,265
105,3631,3526,3,266
6280,10052,3772,3,266
12975,17800,4825,5,266
17859,27473,9614,2,266
27648,30420,2772,1,266
30464,32955,2491,2,266
33086,36156,3070,6,266
38384,40770,2386,3,266
40867,43516,2649,1,266
45937,51638,5701,4,266
51761,53673,1912,5,266
53761,59240,5479,3,266
126,2394,2268,3,267
2492,4253,1761,5,267
4281,8366,4085,3,267
8464,10351,1887,1,267
10478,14971,4493,3,267
15830,17111,1281,3,267
17168,25957,8789,2,267
27281,31352,4071,4,267
32668,46957,14289,3,267
55,20888,20833,3,268
21017,24517,3500,4,268
27888,29628,1740,6,268
30611,33035,2424,1,268
33145,37849,4704,2,268
41981,45684,3703,3,268
45758,49554,3796,1,268
49591,57459,7868,3,268
57515,61052,3537,4,268
61144,69456,8312,5,268
69531,81160,11629,3,268
51,15753,15702,3,269
15818,17077,1259,4,269
17155,22402,5247,2,269
22987,24135,1148,6,269
24259,28636,4377,3,269
28759,29993,1234,1,269
30045,52680,22635,3,269
29,1147,1118,3,271
1205,5911,4706,1,271
5970,12588,6618,2,271
15029,22588,7559,2,271
22705,25970,3265,1,271
26087,32617,6530,3,271
38294,41470,3176,1,271
41705,43617,1912,3,271
43735,47941,4206,5,271
48059,50800,2741,3,271
29,1910,1881,3,280
1970,4358,2388,1,280
4537,7477,2940,4,280
8029,11388,3359,1,280
12432,13447,1015,3,280
14902,20507,5605,2,280
28611,35611,7000,2,280
36149,37186,1037,3,280
37253,39283,2030,1,280
39716,42925,3209,3,280
43700,45029,1329,6,280
45118,47357,2239,5,280
47439,55089,7650,6,280
55286,58435,3149,3,280
58525,60241,1716,6,280
61301,64048,2747,3,280
64160,65488,1328,1,280
65593,68399,2806,3,280
68556,69974,1418,1,280
70079,72228,2149,4,280
72415,74653,2238,3,280
74811,80629,5818,5,280
81179,86200,5021,3,280
37,2888,2851,3,272
2925,5462,2537,1,272
5574,7666,2092,3,272
7722,9592,1870,1,272
9666,11518,1852,4,272
12148,17388,5240,3,272
17518,20129,2611,5,272
20277,25703,5426,3,272
25851,28591,2740,1,272
30555,32851,2296,1,272
35055,36129,1074,6,272
36314,41462,5148,5,272
41610,43388,1778,6,272
43434,45416,1982,3,272
45536,49332,3796,5,272
49425,56314,6889,3,272
56499,59036,2537,5,272
63555,67128,3573,1,272
67276,74924,7648,3,272
74980,76499,1519,4,272
76600,82674,6074,3,272
82739,87110,4371,5,272
87221,89721,2500,1,272
89814,92017,2203,3,272
94091,96665,2574,3,272
98648,1.0516e+05,6516,3,272
1.0635e+05,1.1252e+05,6167,5,272
1.1263e+05,1.1924e+05,6611,3,272
55,14259,14204,3,273
20648,24165,3517,3,273
24294,26405,2111,1,273
28358,29470,1112,3,273
29666,33914,4248,2,273
33997,35516,1519,1,273
35580,39099,3519,3,273
42274,52952,10678,3,273
53067,55437,2370,1,273
55539,60928,5389,5,273
61076,65113,4037,3,273
65233,66474,1241,1,273
66603,76240,9637,3,273
0,2135,2135,3,274
2172,4222,2050,1,274
4246,8061,3815,3,274
10123,13222,3099,3,274
14209,16987,2778,5,274
21848,22959,1111,6,274
23038,25582,2544,5,274
25715,27777,2062,5,274
27925,29037,1112,6,274
29093,37697,8604,5,274
37759,38888,1129,3,274
39011,42801,3790,5,274
42814,44863,2049,6,274
44967,54230,9263,5,274
56626,58231,1605,6,274
60014,61224,1210,3,274
61267,64489,3222,6,274
64538,67661,3123,3,274
67710,69376,1666,6,274
69425,75735,6310,3,274
75808,80678,4870,5,274
80718,82570,1852,6,274
86576,89691,3115,5,274
89760,93600,3840,3,274
95389,98217,2828,3,274
98315,1.0102e+05,2704,2,274
1.0113e+05,1.0518e+05,4050,6,274
1.1141e+05,1.1654e+05,5123,1,274
1.166e+05,1.1803e+05,1432,4,274
1.1811e+05,1.2e+05,1892,3,274
68,1227,1159,3,275
1272,3500,2228,1,275
4590,5727,1137,3,275
5840,8250,2410,1,275
10772,13204,2432,5,275
13363,27212,13849,2,275
29067,30181,1114,1,275
31771,38339,6568,5,275
38430,41657,3227,3,275
45500,51728,6228,6,275
51936,57050,5114,3,275
58590,59681,1091,3,275
59760,62896,3136,1,275
63043,64953,1910,4,275
65032,67850,2818,5,275
67952,79760,11808,3,275
133,1933,1800,3,276
1999,6666,4667,1,276
6799,8033,1234,3,276
8166,13699,5533,5,276
15233,18033,2800,1,276
18100,21266,3166,2,276
21366,24500,3134,5,276
29982,39516,9534,1,276
39699,44200,4501,3,276
45198,49132,3934,3,276
49214,52281,3067,1,276
52730,57280,4550,3,276
0,5352,5352,3,277
5588,6911,1323,1,277
7000,9941,2941,3,277
10028,11940,1912,1,277
12029,13794,1765,3,277
13852,18205,4353,4,277
18411,29411,11000,2,277
35308,40338,5030,1,277
40603,41868,1265,3,277
42044,43338,1294,4,277
43588,46059,2471,3,277
48191,50456,2265,3,277
50632,55103,4471,5,277
55206,57760,2554,3,277
55,16629,16574,3,278
16666,18629,1963,1,278
18777,19777,1000,3,278
19842,21351,1509,1,278
21406,23091,1685,3,278
23165,24294,1129,1,278
24331,33016,8685,3,278
33090,38814,5724,1,278
38851,41888,3037,4,278
42851,70833,27982,3,278
70907,75499,4592,1,278
76480,79610,3130,4,278
79721,85320,5599,3,278
22,1318,1296,3,279
2681,5318,2637,1,279
5386,7204,1818,3,279
10227,16181,5954,4,279
16204,18136,1932,6,279
18226,25431,7205,5,279
25533,30919,5386,3,279
31032,40532,9500,2,279
47065,49065,2000,1,279
49099,52030,2931,4,279
52120,76780,24660,3,279
78226,79522,1296,5,279
79703,87400,7697,3,279
176,5617,5441,1,281
5705,10323,4618,5,281
10470,18352,7882,2,281
18500,22676,4176,1,281
22780,25162,2382,4,281
26692,27898,1206,1,281
28134,29340,1206,4,281
31605,32941,1336,3,281
33032,35032,2000,4,281
35165,37147,1982,6,281
37180,38562,1382,1,281
38641,40163,1522,6,281
40246,42082,1836,1,281
42575,44396,1821,4,281
